"","time","lst","best_bid","best_ask","best_bid_size","best_ask_size","total_bid_depth","total_ask_depth","volume"
"179",2017-11-07 23:46:02,811000,811000,811148,20.569,1.188,12131.05104388,9499.80725015,248637.96692787
"180",2017-11-07 23:46:03,811000,811000,811149,20.549,0.12169484,12123.79104363,9496.76894524,248635.34323303
"181",2017-11-07 23:46:06,811200,811200,811429,7.56204292,1.4470005,12131.60168631,9520.73827885,248662.23711011
"182",2017-11-07 23:46:07,811201,811201,811377,0.58,0.09,12125.00148189,9517.32251782,248661.36710915
"183",2017-11-07 23:46:08,811200,811200,811389,6.12704292,1.4,12154.92738189,9524.78661782,248661.70480819
"184",2017-11-07 23:46:09,811200,811200,811289,0.61265505,0.01,12191.43999402,9504.45691774,248658.54599702
"185",2017-11-07 23:46:10,811200,811200,811289,0.59265505,0.01,12174.81859426,9526.69724752,248658.54599702
"186",2017-11-07 23:46:11,811001,811001,811323,1.0928,1,12246.15473872,9493.88488592,248657.60649452
"187",2017-11-07 23:46:14,810752,810788,811200,13,10,12296.13143902,9441.39494506,248654.19229452
"188",2017-11-07 23:46:15,810788,810788,811109,12.99,1.04,12294.74223804,9449.43394496,248654.20229452
"189",2017-11-07 23:46:16,810788,810788,811109,12.99,1.04,12300.70143902,9437.67382851,248649.05359452
"190",2017-11-07 23:46:17,811109,811004,811109,0.7,0.94,12264.88456095,9439.38142837,248649.13959452
"191",2017-11-07 23:46:19,811000,810793,811000,0.7373,1.29409906,12274.16075898,9433.4570373,248650.82449452
"192",2017-11-07 23:46:20,811196,810793,811196,0.7373,0.09409906,12271.76075824,9434.9018994,248652.81949452
"193",2017-11-07 23:46:21,810788,810788,810900,4.32862217,1,12252.56075898,9428.05284137,248659.73182452
"194",2017-11-07 23:46:22,810788,810788,810900,4.32862217,1,12254.36675874,9432.20717491,248659.73182452
"195",2017-11-07 23:46:23,811200,810556,811196,0.22,0.64304259,12253.28675948,9431.9013591,248669.93182452
"196",2017-11-07 23:46:24,811002,810556,810850,0.22,0.02,12253.31236913,9438.06646759,248670.12982452
"197",2017-11-07 23:46:26,810899,810792,810898,0.2,2,12250.98126784,9451.27508817,248669.94782452
"198",2017-11-07 23:46:29,810323,810323,810792,0.305,0.00479904,12250.1173712,9456.01964749,248676.27712611
"199",2017-11-07 23:46:30,810898,810423,810898,1.2,1.95979904,12251.0323712,9447.32764551,248676.32212611
"200",2017-11-07 23:46:31,810270,810270,810523,7.785,0.002,12253.09437095,9447.92964576,248679.83212611
"201",2017-11-07 23:46:32,810270,810366,810523,2,0.002,12249.93096924,9453.94579146,248679.83212611
"202",2017-11-07 23:46:33,810366,810366,810523,1.5,0.002,12249.55096924,9453.98406476,248680.13212611
"203",2017-11-07 23:46:34,810180,810180,810200,20.89,5.62447879,12204.62544803,9459.60854355,248724.69764732
"204",2017-11-07 23:46:35,810200,810180,810200,19.89,3.85447879,12210.70545024,9448.2445429,248723.46824732
"205",2017-11-07 23:46:36,810270,810270,810470,0.63652121,0.1,12201.57197096,9448.50980449,248727.83372579
"206",2017-11-07 23:46:39,810860,810899,811100,0.05,0.36479904,12212.35240482,9429.1662414,248743.36352535
"207",2017-11-07 23:46:42,810522,810370,810522,36.3,0.58,12219.25912044,9420.20987951,248774.03378124
"208",2017-11-07 23:46:43,810522,810371,810522,0.62,0.58,12219.27911995,9423.98497976,248774.53378124
"209",2017-11-07 23:46:44,810370,810370,810434,35.891,0.09,12218.25151472,9438.69473547,248776.14278124
"210",2017-11-07 23:46:46,810370,810372,810523,0.62,0.32007898,12214.67101322,9458.8935561,248744.07430795
"211",2017-11-07 23:46:50,810373,810373,810523,1.3459,2,12204.89901272,9467.25697573,248732.76993954
"212",2017-11-07 23:46:51,810372,810372,810522,0.3399,0.02,12194.78401223,9466.84397573,248734.28993954
"213",2017-11-07 23:46:52,810372,810372,810522,0.3399,0.02,12214.77201272,9466.23197548,248733.36803954
"214",2017-11-07 23:46:53,810522,810522,810735,0.3731,0.0288,12217.56511371,9471.48377623,248732.98493954
"215",2017-11-07 23:46:54,810504,810400,810504,0.8,0.04,12218.9560142,9466.42377573,248731.92893954
"216",2017-11-07 23:46:57,810670,810670,810723,15.29,0.37,12235.60401297,9459.76193758,248733.66058441
"217",2017-11-07 23:46:58,810670,810670,810722,15.29,0.002,12230.72101315,9460.83499728,248733.63458441
"218",2017-11-07 23:46:59,810670,810671,810722,1.7776,0.002,12215.87881393,9497.47173963,248742.87148321
"219",2017-11-07 23:47:00,810700,810700,810722,3.9,0.002,12221.96881393,9499.86674062,248741.70748225
"220",2017-11-07 23:47:01,810700,810700,810722,3.78800042,0.002,12137.29011509,9515.65900444,248736.39048183
"221",2017-11-07 23:47:02,810671,810671,810723,2.758,0.272,12113.27711461,9510.09903987,248753.79842624
"222",2017-11-07 23:47:03,810671,810705,810722,0.005,0.5,12128.55711461,9508.32703987,248753.77582624
"223",2017-11-07 23:47:04,810689,810689,810722,14.07639986,1.0466,12127.95751447,9500.88527992,248754.96132642
"224",2017-11-07 23:47:05,810689,810689,810722,12.44229986,0.54,12126.62341447,9491.02195888,248754.5926264
"225",2017-11-07 23:47:08,810689,810689,810717,1.69798973,0.005,12123.81430603,9511.0297492,248758.58959158
"226",2017-11-07 23:47:09,810671,810671,810717,2.95598973,0.005,12120.41430578,9525.10474995,248761.58659158
"227",2017-11-07 23:47:10,810014,810014,810399,2.28619069,0.5,12114.29430652,9548.10648934,248765.83659158
"228",2017-11-07 23:47:11,810014,810014,810398,1.78619069,0.6,12122.16630774,9543.59248835,248766.33659158
"229",2017-11-07 23:47:13,810000,810014,810394,1,0.005,12077.4112048,9597.36848785,248811.77779254
"230",2017-11-07 23:47:14,810000,810113,810394,0.128,0.005,12077.5392048,9603.79728711,248811.77779254
"231",2017-11-07 23:47:15,810000,810005,810394,2,0.005,12069.3892048,9604.66993829,248821.27779254
